,stat,value
0,full_hit_percentage,0.20103092783505155
1,single_hit_percentage,0.26804123711340205
2,mean_labels_assigned,0.6237113402061856
3,std_labels_assigned,0.9804591496962353
4,no_labels_assigned,104.0
5,all_labels_assigned,0.0
6,mean_total_duration,4.46073103878866
7,mean_response_len,902.6082474226804
8,std_response_len,599.1058113521152
