,stat,value
0,full_hit_percentage,0.7142857142857143
1,single_hit_percentage,0.8616071428571429
2,mean_labels_assigned,1.4107142857142858
3,std_labels_assigned,0.7280857810370743
4,no_labels_assigned,0.0
5,all_labels_assigned,0.0
6,mean_total_duration,0.6237744669375
7,mean_response_len,66.63392857142857
8,std_response_len,95.46191648190634
