,stat,value
0,full_hit_percentage,0.6511627906976745
1,single_hit_percentage,0.7627906976744186
2,mean_labels_assigned,1.5534883720930233
3,std_labels_assigned,1.2990558824053042
4,no_labels_assigned,7.0
5,all_labels_assigned,1.0
6,mean_total_duration,1.676857423427907
7,mean_response_len,309.30697674418604
8,std_response_len,184.53239387801244
