,stat,value
0,full_hit_percentage,0.20930232558139536
1,single_hit_percentage,0.23255813953488372
2,mean_labels_assigned,0.3627906976744186
3,std_labels_assigned,0.49152787535348486
4,no_labels_assigned,138.0
5,all_labels_assigned,0.0
6,mean_total_duration,5.236807527669767
7,mean_response_len,763.5813953488372
8,std_response_len,134.4382275821393
