,stat,value
0,full_hit_percentage,0.7581395348837209
1,single_hit_percentage,0.8697674418604651
2,mean_labels_assigned,1.5953488372093023
3,std_labels_assigned,0.6549429198115347
4,no_labels_assigned,0.0
5,all_labels_assigned,0.0
6,mean_total_duration,2.3823989563720933
7,mean_response_len,378.2232558139535
8,std_response_len,149.25026469897674
