,stat,value
0,full_hit_percentage,0.08247422680412371
1,single_hit_percentage,0.14432989690721648
2,mean_labels_assigned,0.5979381443298969
3,std_labels_assigned,0.4915829104150008
4,no_labels_assigned,78.0
5,all_labels_assigned,0.0
6,mean_total_duration,4.635793263350515
7,mean_response_len,659.020618556701
8,std_response_len,120.58385420078395
