,stat,value
0,full_hit_percentage,0.641860465116279
1,single_hit_percentage,0.772093023255814
2,mean_labels_assigned,1.1209302325581396
3,std_labels_assigned,0.7514963700345995
4,no_labels_assigned,0.0
5,all_labels_assigned,0.0
6,mean_total_duration,1.2678591465581395
7,mean_response_len,155.70697674418605
8,std_response_len,322.3628922455126
