,stat,value
0,full_hit_percentage,0.5982142857142857
1,single_hit_percentage,0.8080357142857143
2,mean_labels_assigned,1.1294642857142858
3,std_labels_assigned,0.7958568040360209
4,no_labels_assigned,1.0
5,all_labels_assigned,1.0
6,mean_total_duration,1.1685070155982145
7,mean_response_len,148.20535714285714
8,std_response_len,293.8357626246017
