,stat,value
0,full_hit_percentage,0.1134020618556701
1,single_hit_percentage,0.13917525773195877
2,mean_labels_assigned,0.16494845360824742
3,std_labels_assigned,0.3720942654851358
4,no_labels_assigned,162.0
5,all_labels_assigned,0.0
6,mean_total_duration,4.707815550139175
7,mean_response_len,657.6494845360825
8,std_response_len,135.7793502073791
