,stat,value
0,full_hit_percentage,0.7268041237113402
1,single_hit_percentage,0.7989690721649485
2,mean_labels_assigned,3.247422680412371
3,std_labels_assigned,2.7106809569677117
4,no_labels_assigned,3.0
5,all_labels_assigned,10.0
6,mean_total_duration,3.7746646518350517
7,mean_response_len,684.7216494845361
8,std_response_len,413.6407853701294
