,stat,value
0,full_hit_percentage,0.45089285714285715
1,single_hit_percentage,0.5714285714285714
2,mean_labels_assigned,0.8883928571428571
3,std_labels_assigned,0.49304499757613346
4,no_labels_assigned,39.0
5,all_labels_assigned,0.0
6,mean_total_duration,4.421177179348214
7,mean_response_len,628.9910714285714
8,std_response_len,161.47953794685102
