,stat,value
0,full_hit_percentage,0.6383928571428571
1,single_hit_percentage,0.78125
2,mean_labels_assigned,1.4508928571428572
3,std_labels_assigned,0.6117673486852341
4,no_labels_assigned,5.0
5,all_labels_assigned,0.0
6,mean_total_duration,1.0010434722142858
7,mean_response_len,170.38392857142858
8,std_response_len,194.95565762527258
