,stat,value
0,full_hit_percentage,0.6428571428571429
1,single_hit_percentage,0.7857142857142857
2,mean_labels_assigned,1.6205357142857142
3,std_labels_assigned,1.2324927085973676
4,no_labels_assigned,4.0
5,all_labels_assigned,1.0
6,mean_total_duration,0.9788635795535715
7,mean_response_len,164.29464285714286
8,std_response_len,182.44668185541562
