,stat,value
0,full_hit_percentage,0.78125
1,single_hit_percentage,0.8973214285714286
2,mean_labels_assigned,2.9464285714285716
3,std_labels_assigned,2.547624535747789
4,no_labels_assigned,1.0
5,all_labels_assigned,10.0
6,mean_total_duration,2.277704642915179
7,mean_response_len,478.94642857142856
8,std_response_len,229.07696786652002
