,stat,value
0,full_hit_percentage,0.44329896907216493
1,single_hit_percentage,0.5824742268041238
2,mean_labels_assigned,0.9381443298969072
3,std_labels_assigned,0.5990395246709038
4,no_labels_assigned,41.0
5,all_labels_assigned,0.0
6,mean_total_duration,1.9974200034278349
7,mean_response_len,144.72164948453607
8,std_response_len,167.68983472103398
