,stat,value
0,full_hit_percentage,0.6294642857142857
1,single_hit_percentage,0.8303571428571429
2,mean_labels_assigned,1.1875
3,std_labels_assigned,0.8094869105155217
4,no_labels_assigned,2.0
5,all_labels_assigned,0.0
6,mean_total_duration,1.2267007752142856
7,mean_response_len,152.38839285714286
8,std_response_len,304.2985553800316
