,stat,value
0,full_hit_percentage,0.7857142857142857
1,single_hit_percentage,0.90625
2,mean_labels_assigned,1.5982142857142858
3,std_labels_assigned,0.5831693433503709
4,no_labels_assigned,0.0
5,all_labels_assigned,0.0
6,mean_total_duration,2.032438554263393
7,mean_response_len,316.20089285714283
8,std_response_len,182.22673453549095
