,stat,value
0,full_hit_percentage,0.7857142857142857
1,single_hit_percentage,0.8928571428571429
2,mean_labels_assigned,2.7142857142857144
3,std_labels_assigned,2.1257700115996854
4,no_labels_assigned,1.0
5,all_labels_assigned,6.0
6,mean_total_duration,2.2381766629464286
7,mean_response_len,468.19642857142856
8,std_response_len,196.681497520759
