,stat,value
0,full_hit_percentage,0.20930232558139536
1,single_hit_percentage,0.25116279069767444
2,mean_labels_assigned,0.6046511627906976
3,std_labels_assigned,1.217848855847019
4,no_labels_assigned,135.0
5,all_labels_assigned,0.0
6,mean_total_duration,4.5148949579488376
7,mean_response_len,907.8465116279069
8,std_response_len,578.4461296692746
