,stat,value
0,full_hit_percentage,0.6744186046511628
1,single_hit_percentage,0.7674418604651163
2,mean_labels_assigned,2.6790697674418604
3,std_labels_assigned,1.5630903579359625
4,no_labels_assigned,0.0
5,all_labels_assigned,1.0
6,mean_total_duration,1.2014654114093022
7,mean_response_len,182.36279069767443
8,std_response_len,228.4001008879671
