,stat,value
0,full_hit_percentage,0.6372093023255814
1,single_hit_percentage,0.7395348837209302
2,mean_labels_assigned,3.0604651162790697
3,std_labels_assigned,2.4516006153222567
4,no_labels_assigned,0.0
5,all_labels_assigned,1.0
6,mean_total_duration,2.5403736903581393
7,mean_response_len,519.1534883720931
8,std_response_len,212.6350470809556
