,stat,value
0,full_hit_percentage,0.5906976744186047
1,single_hit_percentage,0.6837209302325581
2,mean_labels_assigned,1.2046511627906977
3,std_labels_assigned,0.9094399756623599
4,no_labels_assigned,1.0
5,all_labels_assigned,1.0
6,mean_total_duration,0.8845334306372094
7,mean_response_len,99.38139534883722
8,std_response_len,318.01067346442363
