,stat,value
0,full_hit_percentage,0.29767441860465116
1,single_hit_percentage,0.3813953488372093
2,mean_labels_assigned,0.5348837209302325
3,std_labels_assigned,0.6094595893813582
4,no_labels_assigned,107.0
5,all_labels_assigned,0.0
6,mean_total_duration,4.7953139616744185
7,mean_response_len,684.553488372093
8,std_response_len,168.75560405902317
