,stat,value
0,full_hit_percentage,0.6697674418604651
1,single_hit_percentage,0.786046511627907
2,mean_labels_assigned,1.4
3,std_labels_assigned,0.9161071642818859
4,no_labels_assigned,8.0
5,all_labels_assigned,0.0
6,mean_total_duration,1.5552818249209301
7,mean_response_len,285.9116279069767
8,std_response_len,195.37667096086153
