,stat,value
0,full_hit_percentage,0.65625
1,single_hit_percentage,0.8035714285714286
2,mean_labels_assigned,2.40625
3,std_labels_assigned,1.4914272966410127
4,no_labels_assigned,3.0
5,all_labels_assigned,2.0
6,mean_total_duration,1.1722237488125
7,mean_response_len,195.16517857142858
8,std_response_len,226.94517313030224
