,stat,value
0,full_hit_percentage,0.8372093023255814
1,single_hit_percentage,0.8837209302325582
2,mean_labels_assigned,4.674418604651163
3,std_labels_assigned,3.8263775250409147
4,no_labels_assigned,0.0
5,all_labels_assigned,26.0
6,mean_total_duration,4.389226376976745
7,mean_response_len,884.0930232558139
8,std_response_len,341.6056379320831
