,stat,value
0,full_hit_percentage,0.6651162790697674
1,single_hit_percentage,0.7906976744186046
2,mean_labels_assigned,1.2930232558139534
3,std_labels_assigned,1.450973786587195
4,no_labels_assigned,1.0
5,all_labels_assigned,3.0
6,mean_total_duration,1.3190709656976745
7,mean_response_len,167.4232558139535
8,std_response_len,490.1619820176982
