,stat,value
0,full_hit_percentage,0.8303571428571429
1,single_hit_percentage,0.9196428571428571
2,mean_labels_assigned,3.7276785714285716
3,std_labels_assigned,3.240985008368828
4,no_labels_assigned,0.0
5,all_labels_assigned,19.0
6,mean_total_duration,3.9831007334955357
7,mean_response_len,813.4464285714286
8,std_response_len,329.7100326611429
