,stat,value
0,full_hit_percentage,0.8526785714285714
1,single_hit_percentage,0.9196428571428571
2,mean_labels_assigned,3.7455357142857144
3,std_labels_assigned,3.0204798238743087
4,no_labels_assigned,0.0
5,all_labels_assigned,16.0
6,mean_total_duration,3.946897283665179
7,mean_response_len,801.4821428571429
8,std_response_len,286.47029231535345
