,stat,value
0,full_hit_percentage,0.6383928571428571
1,single_hit_percentage,0.8125
2,mean_labels_assigned,1.3303571428571428
3,std_labels_assigned,1.4997063560538153
4,no_labels_assigned,2.0
5,all_labels_assigned,4.0
6,mean_total_duration,1.30055811521875
7,mean_response_len,167.12053571428572
8,std_response_len,604.4722107487033
