,stat,value
0,full_hit_percentage,0.6205357142857143
1,single_hit_percentage,0.8080357142857143
2,mean_labels_assigned,1.1026785714285714
3,std_labels_assigned,0.3583619488099995
4,no_labels_assigned,2.0
5,all_labels_assigned,0.0
6,mean_total_duration,1.2998013160535715
7,mean_response_len,169.14285714285714
8,std_response_len,222.80864548936296
