,stat,value
0,full_hit_percentage,0.422680412371134
1,single_hit_percentage,0.5824742268041238
2,mean_labels_assigned,0.9845360824742269
3,std_labels_assigned,0.5977228300749968
4,no_labels_assigned,35.0
5,all_labels_assigned,0.0
6,mean_total_duration,2.058738440587629
7,mean_response_len,155.2680412371134
8,std_response_len,181.89657230084416
