,stat,value
0,full_hit_percentage,0.7723214285714286
1,single_hit_percentage,0.8928571428571429
2,mean_labels_assigned,1.7857142857142858
3,std_labels_assigned,0.7685356342683759
4,no_labels_assigned,0.0
5,all_labels_assigned,0.0
6,mean_total_duration,0.7337746935267857
7,mean_response_len,89.58035714285714
8,std_response_len,156.1429515426931
