,stat,value
0,full_hit_percentage,0.21395348837209302
1,single_hit_percentage,0.2372093023255814
2,mean_labels_assigned,0.3581395348837209
3,std_labels_assigned,0.48057236034040407
4,no_labels_assigned,138.0
5,all_labels_assigned,0.0
6,mean_total_duration,5.161369715860465
7,mean_response_len,750.6744186046511
8,std_response_len,145.5287685420836
