,stat,value
0,full_hit_percentage,0.6607142857142857
1,single_hit_percentage,0.8258928571428571
2,mean_labels_assigned,2.3526785714285716
3,std_labels_assigned,1.3545114666405487
4,no_labels_assigned,1.0
5,all_labels_assigned,1.0
6,mean_total_duration,1.213139268982143
7,mean_response_len,208.86160714285714
8,std_response_len,230.6658981000105
